50000075010075000000900780U0000BACALADO DESMIGADO       0000000000600000000000            00
50000076010076000000900870W0000PATAS COCIDAS            0000000000600000000000            00
50000077010077000000401650W0000MEJILLONES               0000000000600000000000            00
50000078010078000000702450W0000PIMIENTO RELLENO         0000000000600000000000            00
50000079010079000000900145U0000ARROZ ESNEA              000000000060000000000084360289642400
50000080010080000000400980W0000MEMBRILLO MANZANA        0000000000600000000000            00
50000081010081000000401320W0000MEMBRILLO                0000000000600000000000            00
50000082010082000000401500W0000TXERRAK BETEK            0000000000600000000000            00
50000083010083000000401500W0000KROKETAK                 0000000000600000000000            00
50000084010084000000909150W0000PATE                     0000000000600000000000            00
50000085010085000000400550W0000NUECES                   0000000000600000000000            00
50000086010086000000901500W0000SALTXITXA FRANKFURT      0000000000600000000000            00
50000087010087000000901100W0000MORCILLA ARROZ           0000000000600000000000            00
50000088010088000000901500W0000JAMON PICADO             0000000000600000000000            00
50000089010089000000900380U0000YOGURT BOTELLA           0000000000600000000000            00
50000090010090000000900120U0000MILKA CHOCOLATE          0000000000600000000000            00
50000091010091000000900310U0000NATA SPRAY               000000000060000000000084102850153500
50000092010092000000900280U0000NATA BOTE                000000000060000000000084102851243700
50000093010093000000900140U0000NATA PASCUAL             000000000060000000000084101280551500
50000094010094000000900230U0000YOGUR GOENAGA            000000000060000000000084370003470100
50000095010095000000900230U0000lact. fresa              000000000060000000000084370093780900
50000096010096000000900230U0000YOGUR BETELU             000000000060000000000084285220000200
50000097010097000000900225U0000YOGUR MAHALA             000000000060000000000084274810008100
50000098010098000000900180U0000YOGUR BIFIDUS            0000000000600000000000            00
50000099010099000000900085U0000YOGUR LARRETA            0000000000600000000000            00
50000100010100000000900085U0000YOGUR ALTZO              0000000000600000000000            00
50000101010101000000900180U0000FLAN                     0000000000600000000000            00
50000102010102000000900160U0000ARROZ CASERO             0000000000600000000000            00
50000103010103000000900390U0000CUAJO                    000000000060000000000084370006290300
50000104010104000000900085U0000AGUA 330                 0000000000600000000000            00
50000105010105000000900150U0000AGUA GRANDE              0000000000600000000000            00
50000106010106000000900290U0000KRISSIA BARRA            000000000060000000000084221070943000
50000107010107000000900230U0000KRISSIA DESMIGADO        000000000060000000000084221070940300
50000108010108000000900595U0000QUESO PARMESANO          000000000080000000000080026700502000
50000109010109000000900145U0000PARMESANO RALLADO        0000000000800000000000            00
50000110010110000000900160U0000EMMENTAL RALLADO         000000000080000000000031239307110000
50000111010111000000900315U0000QUESO FETA               000000000080000000000052023541031300
50000112010112000000900360U0000SARDINAS                 0000000000600000000000            00
50000113010113000000900410U0000MEJILLONES               0000000000600000000000            00
50000114010114000000900620U0000SALMON                   0000000000600000000000            00
50000115010115000000900610U0000BOQUERON TARRINA         000000000060000000000084257880009400
50000116010116000000900960U0000ANCHOA BOTE              000000000060000000000084370140671000
50000117010117000000900430U0000ANCHOA LATA              000000000060000000000084370140670900
50000118010118000000900245U0000CINTAS JAMON             000000000060000000000084100602891000
50000119010119000000900830U0000LA GULA                  000000000060000000000084221070020200
50000120010120000000900235U0000PASTA FRESCA             000000000060000000000080030100043600
50000121010121000000900180U0000CHAMPINONES              0000000000600000000000            00
50000122010122000000901000U0000PIZZA POLLO              0000000000600000000000            00
50000123010123000000900750U0000PIZZA VARIOS             0000000000600000000000            00
50000124010124000000500200U0000GUTARRA GUISANTES        000000000060000000000084105141292100
50000125010125000000500280U0000GUTARRA GARBANZOS        000000000060000000000084353074004500
50000126010126000000500590U0000GUTARRA MENESTRA         000000000060000000000084105141191100
50000127010127000000500380U0000GUTARRA JUDIAS           000000000060000000000084105141171100
50000128010128000000500400U0000PISTO                    000000000060000000000084208300308600
50000129010129000000500380U0000MENESTRA LASA            0000000000600000000000            00
50000130010130000000501055U0000ALCACHOFA LINO           000000000060000000000084202100075700
50000131010131000000500800U0000ALCACHOFA L ACEITE       000000000060000000000084202100075200
50000132010132000000500600U0000ESPARRAGO LASA           0000000000600000000000            00
50000133010133000000500315U0000ESPARRAGO YEMA           0000000000600000000000            00
50000134010134000000500180U0000MAIZ BAKAR               000000000060000000000054101532586100
50000135010135000000500325U0000MAIZ BONDUELLE           000000000060000000000030836811378100
50000136010136000000500380U0000ENSALADA CANGREJO        0000000000600000000000            00
50000137010137000000500380U0000BONITO BUJANDA           0000000000600000000000            00
50000138010138000000500755U0000BONITO OLIVERI           000000000060000000000084370140670800
50000139010139000000500200U0000ATUN JAVIMAR             000000000060000000000084230130316600
50000140010140000000500195U0000SARDINAS JAVIMAR         000000000060000000000084230130932200
50000141010141000000501060U0000ACEITE LESTORNEL         000000000090000000000084126024047100
50000142010142000000500650U0000MIEL                     0000000000600000000000            00
50000143010143000000500310U0000MERMELADAS ANKO          000000000060000000000084236740530300
