50098406040905000011000000W0031TERN.2ª B FILETES        0000000000000000025500            00
50098405040904000011000000W0031TERN.2ª A FILETES        0000000000000000025500            00
50098403040903000011000000W0031TERNERA 1ª B FILETES     0000000000000000025500            00
50098402040902000011000000W0031TERNERA 1ª A FILETES     0000000000000000025500            00
50098401040901000011000999W0031TERNERA EXTRA            0000000000000000025500            00
50098400040900000011000000W0031CHURRASCO TERNERA        0000000000000000025500            00
50098366040724000010800000W0031LOMO CINTA CERDO ENT     0000000000000000025500            00
50098365040794000010800000W0031PUNTAS LOMO ADOBADO      0000000000000000025500            00
50098364040720000010800495W0031COSTILLA SEMICARNUDA     0000000000000000025500            00
50098362040801000010900000U0031COCHINILLO MEDIO         0000000000000000025500            00
50098361040800000010900000U0031COCHINILLO ENTERO        0000000000000000025500            00
50098360040793000010800000W0031PANCETA ALIÑADA CERDO    0000000000000000025500            00
50098359040792000010800475W0031PANCETA FRESCA CERDO     0000000000000000025500            00
50098358040791000010800391W0031TOCINO FRESCO CERDO      0000000000000000025500            00
50098357040785000010800375W0031ESPINAZO CERDO           0000000000000000025500            00
50098356040784000010800000W0031ESTOMAGOS CERDO          0000000000000000025500            00
50098355040783000010800000W0031CHAPINAS CERDO           0000000000000000025500            00
50098354040782000010800000W0031CORAZON CERDO            0000000000000000025500            00
50098353040781000010800000W0031ASADUR.-CORAZ.CERDO      0000000000000000025500            00
50098352040780000010800210W0031HIGADO CERDO             0000000000000000025500            00
50098351040779000010800295W0031RABO CERDO               0000000000000000025500            00
50098350040778000010800000W0031CREADILLAS CERDO         0000000000000000025500            00
50098349040777000010800000W0031RIÑONES CERDO            0000000000000000025500            00
50098348040776000010800399W0031MANOS DE CERDO           0000000000000000025500            00
50098347040775000010800195W0031OREJAS DE CERDO          0000000000000000025500            00
50098346040774000010800195W0031CARETA CERDO             0000000000000000025500            00
50098345040773000010800000W0031LENGUA CERDO             0000000000000000025500            00
50098344040728000010800000U0031SESOS CERDO              0000000000000000025500            00
50098343040771000010800346W0031HUESOS DE CERDO          0000000000000000025500            00
50098340040761000010800000W0031COSTILLEJAS ADOB.CERD    0000000000000000025500            00
50098339040760000010800000W0031SOLOMILLO RELL.CERDO     0000000000000000025500            00
50098338040759000010800000W0031LOMO MECHADO CERDO       0000000000000000025500            00
50098337040758000010800000W0031CABEZA LOMO RELL.CERD    0000000000000000025500            00
50098335040756000010800000W0031FILETE INDIO CERDO       0000000000000000025500            00
50098334040755000010800751W0211LOMO ADOBADO CERDO       0000000000000000025500            00
50098333040754000010800000W0031LOMO EMPANADO CERDO      0000000000000000025500            00
50098332040753000010800000W0031LIBRITOS LOMO CERDO      0000000000000000025500            00
50098331040752000010800000W0031CROQUETAS J.YORK         0000000000000000025500            00
50098330040751000010800549W0031PICADILLO CASERO CERD    0000000000000000025500            00
50098329040750000010800000W0071FILETES RUSOS            0000000000000000025500            00
50098328040749000010800695W0031ALBONDIGAS CERDO         0000000000000000025500            00
50098327040748000010800600W0051SAN JACOBOS CERDO        0000000000000000025500            00
50098326040747000010800995W0031JAMONCITOS CERDO         0000000000000000025500            00
50098325040746000010800000W0011MAGRA PICADA CERDO       0000000000000000025500            00
50098324040745000010800395W0031BURGUET MEAT CERDO       0000000000000000025500            00
50098323040744000010800000W0031ROSTI DE CERDO           0000000000000000025500            00
50098322040743000010800000W0031SOLOMILL.CER.RELL.PIÑ    0000000000000000025500            00
50098321040742000010800000W0031LOMO CERD.RELL.PIÑA      0000000000000000025500            00
50098320040741000010800000W0031PINCHOS MORUNOS CERDO    0000000000000000025500            00
50098319040719000010800000W0031CABEZ.LOMO CERD.ENT.     0000000000000000025500            00
50098317040717000010800000W0031CARRILLADA CERDO         0000000000000000025500            00
50098315040715000010800000W0031CODILLO CERDO            0000000000000000025500            00
50098314040714000010800000W0031PAPADA CERDO             0000000000000000025500            00
50098313040713000010800525W0031MAGRA CABEZA CERDO       0000000000000000025500            00
50098312040712000010800478W0031COSTILLA CARNUDA CERD    0000000000000000025500            00
50098311040711000010800526W0031MAGRA TACOS CERDO        0000000000000000025500            00
50098310040710000010800000W0031FILETE PALETILLA CERDO   0000000000000000025500            00
50098309040709000010800000W0031PALETILL.ENT.CERDO       0000000000000000025500            00
50098308040708000010800000W0031FILETE JAMON CERDO       0000000000000000025500            00
50098307040707000010800526W0031JAMON ENTERO CERDO       0000000000000000025500            00
