ART 030706,000828,GAZPACHO                 ,001,0000,000,000828,0000265,000000001,000000000,000000265,0000000,0000000,01
ART 030706,004839,PATATA MONALIS 3 KG      ,001,0000,001,001059,0000345,000000003,000000000,000001035,0000000,0000000,01
ART 030706,000888,GUISANTE PIGOT           ,001,0000,010,000888,0000099,000000001,000000000,000000099,0000000,0000000,01
ART 030706,000625,ZUMO GRA TAR 1L          ,001,0000,002,000625,0000207,000000001,000000000,000000207,0000000,0000000,01
ART 030706,000614,GASEO P M I 1 5L         ,001,0000,002,000614,0000076,000000002,000000000,000000152,0000000,0000000,01
ART 030706,000032,COL I FLOR UD.           ,001,0000,001,000032,0000250,000000002,000000000,000000500,0000000,0000000,01
ART 030706,003744,PIPA SAL 200gr           ,001,0000,000,003744,0000082,000000001,000000000,000000082,0000000,0000000,01
ART 030706,000106,TOMATE RAFF KG.          ,001,0000,001,000106,0000099,000000000,000001125,000000111,0000000,0000000,01
ART 030706,000000,Varios...                ,001,0000,000,000000,0000075,000000001,000000785,000000336,0000000,0000000,01
ART 030706,000114,PIMIENTO CHORIZERO KG.   ,001,0000,001,000114,0002300,000000000,000000030,000000069,0000000,0000000,01
ART 030706,003329,RELLE ANCH EXPLA         ,001,0000,000,003329,0000495,000000001,000000000,000000495,0000000,0000000,01
ART 030706,001076,TOMATE MADURO KG.        ,001,0000,001,001076,0000099,000000000,000005835,000000577,0000000,0000000,01
ART 030706,000311,ACEITUNA MUERTA          ,001,0000,003,000311,0000450,000000000,000002160,000000972,0000000,0000000,01
ART 030706,000222,SALCHICHON EXTRA         ,001,0000,000,000222,0000559,000000002,000000000,000001094,0000000,0000000,01
ART 030706,001419,FRESA 0.5 KG.UD.         ,001,0000,002,001419,0000250,000000001,000000000,000000250,0000000,0000000,01
ART 030706,001025,CEBOLLA TIERNA UD.       ,001,0000,001,001025,0000120,000000005,000000000,000000600,0000000,0000000,01
ART 030706,000453,MELOCOTON PARAGUAYO      ,001,0000,002,000453,0000450,000000000,000001005,000000452,0000000,0000000,01
ART 030706,000725,TAJADITA SALADA          ,001,0000,000,000725,0000100,000000002,000000000,000000200,0000000,0000000,01
ART 030706,002812,PULPO GALLEGO  PIGOT     ,001,0000,010,002812,0000170,000000001,000000000,000000170,0000000,0000000,01
ART 030706,000221,SECALLONA EXTRA          ,001,0000,000,000221,0000303,000000001,000000000,000000303,0000000,0000000,01
ART 030706,000037,ESPINACA MANOJO UD.      ,001,0000,001,000037,0000099,000000004,000000000,000000396,0000000,0000000,01
ART 030706,000342,ENVASE 1kgr              ,001,0000,003,000342,0000035,000000001,000000000,000000035,0000000,0000000,01
ART 030706,000499,YUCA                     ,001,0000,002,000499,0000155,000000000,000000760,000000118,0000000,0000000,01
ART 030706,000202,CARACOL BOVE SELEC       ,001,0000,011,000202,0001150,000000000,000000575,000000661,0000000,0000000,01
ART 030706,001888,GUISANTE PIGOT 150gr.    ,001,0000,002,001888,0000054,000000001,000000000,000000054,0000000,0000000,01
ART 030706,000379,ÑORAS PICADAS            ,001,0000,004,000379,0000208,000000001,000000000,000000208,0000000,0000000,01
ART 030706,000098,COL CHINA UD.            ,001,0000,001,000098,0000050,000000001,000000000,000000050,0000000,0000000,01
ART 030706,001401,ALBARICOQUE KG.          ,001,0000,002,001401,0000195,000000000,000001720,000000335,0000000,0000000,01
ART 030706,000636,AGUA SOLANS DE CAB       ,001,0000,015,000636,0000084,000000004,000000000,000000336,0000000,0000000,01
ART 030706,000845,VINAGRE BLANCO           ,001,0000,000,000845,0000095,000000001,000000000,000000095,0000000,0000000,01
ART 030706,001388,PEREJIL                  ,001,0000,000,001392,0000098,000000001,000000000,000000098,0000000,0000000,01
ART 030706,000028,CHIRIVIA KG.             ,001,0000,001,000028,0000250,000000000,000000275,000000069,0000000,0000000,01
ART 030706,000056,NABOS KG.                ,001,0000,001,000056,0000250,000000000,000000105,000000026,0000000,0000000,01
ART 030706,000067,PUERROS KG.              ,001,0000,001,000067,0000220,000000000,000001765,000000388,0000000,0000000,01
ART 030706,000081,ZANAHORIA KG.            ,001,0000,001,000081,0000099,000000000,000002450,000000243,0000000,0000000,01
ART 030706,000401,ALBARICOQUE KG.          ,001,0000,002,000401,0000230,000000000,000010205,000002348,0000000,0000000,01
ART 030706,000449,MELOCOTON AMARILLO KG.   ,001,0000,002,000449,0000265,000000000,000012135,000003217,0000000,0000000,01
ART 030706,000465,NARANJA MARTA            ,001,0000,002,000465,0000160,000000000,000009450,000001513,0000000,0000000,01
ART 030706,000602,AGUA PASC  5L            ,001,0000,015,000602,0000099,000000002,000000000,000000198,0000000,0000000,01
ART 030706,000471,PERA CASTELLS            ,001,0000,002,000471,0000325,000000000,000000710,000000231,0000000,0000000,01
ART 030706,000467,NARANJA BOLSA            ,001,0000,002,000467,0000180,000000002,000000000,000000360,0000000,0000000,01
ART 030706,000487,PLATANO KG.              ,001,0000,002,000487,0000195,000000000,000010045,000001960,0000000,0000000,01
ART 030706,000078,TOMATE PERA KG.          ,001,0000,001,000078,0000120,000000000,000005250,000000630,0000000,0000000,01
ART 030706,000062,PEPINO KG.               ,001,0000,001,000062,0000085,000000000,000003990,000000340,0000000,0000000,01
ART 030706,000435,LIMON KG.                ,001,0000,002,000435,0000120,000000000,000001240,000000149,0000000,0000000,01
ART 030706,000072,TOMATE VERDE KG.         ,001,0000,001,000072,0000135,000000000,000007965,000001075,0000000,0000000,01
ART 030706,000001,ACELGA KG.               ,001,0000,001,000001,0000120,000000000,000003555,000000425,0000000,0000000,01
ART 030706,000013,BROCOLI UD.              ,001,0000,001,000013,0000140,000000001,000000000,000000140,0000000,0000000,01
ART 030706,000006,ALCACHOFA KG.            ,001,0000,001,000006,0000250,000000000,000002280,000000830,0000000,0000000,01
ART 030706,000031,COL UD.                  ,001,0000,001,000031,0000140,000000002,000000000,000000280,0000000,0000000,01
ART 030706,000015,CALABACIN KG.            ,001,0000,001,000015,0000150,000000000,000006440,000000967,0000000,0000000,01
ART 030706,004840,PEPINO ESPAÑOL KG.       ,001,0000,001,001062,0000099,000000000,000003835,000000379,0000000,0000000,01
ART 030706,000065,PIMIENTO VERDE KG.       ,001,0000,001,000065,0000195,000000000,000003100,000000605,0000000,0000000,01
ART 030706,000048,LECHUGA ICEBERG UD.      ,001,0000,001,000048,0000160,000000009,000000000,000001200,0000000,0000000,01
ART 030706,000476,PERA CONFERENCE          ,001,0000,002,000476,0000290,000000000,000004990,000001447,0000000,0000000,01
ART 030706,000217,BACALAO LOMO CORTO       ,001,0000,012,000217,0002184,000000000,000000260,000000568,0000000,0000000,01
ART 030706,000717,RUEDAS 100grs            ,001,0000,000,000717,0000096,000000002,000000000,000000192,0000000,0000000,01
ART 030706,000035,ESCAROLA UD.             ,001,0000,001,000035,0000170,000000003,000000000,000000510,0000000,0000000,01
ART 030706,000311,ACEITUNA MUERTA          ,001,0000,003,000311,0000450,000000000,000000495,000000223,0000000,0000000,01
ART 030706,000000,Varios...                ,001,0000,000,000000,0000025,000000005,000000375,000000387,0000000,0000000,01
ART 030706,000082,ZANAHORIA MANOJO UD.     ,001,0000,001,000082,0000130,000000002,000000000,000000260,0000000,0000000,01
ART 030706,002696,VINO NEGRO 2L            ,001,0000,005,002696,0000198,000000001,000000000,000000198,0000000,0000000,01
ART 030706,000026,CHAMPIÑON GRANEL KG.     ,001,0000,001,000026,0000350,000000000,000002015,000000705,0000000,0000000,01
ART 030706,000453,MELOCOTON PARAGUAYO      ,001,0000,002,000453,0000450,000000000,000003430,000001544,0000000,0000000,01
ART 030706,000431,KIWI ZESPRI KG.          ,001,0000,002,000431,0000375,000000000,000006175,000002317,0000000,0000000,01
ART 030706,002491,SANDIA ESTUDIANTE KG.    ,001,0000,002,002491,0000090,000000000,000009100,000000819,0000000,0000000,01
ART 030706,000456,MELON BRUÑO              ,001,0000,002,000456,0000195,000000000,000023005,000005217,0000000,0000000,01
ART 030706,000098,COL CHINA UD.            ,001,0000,001,000098,0000190,000000001,000000000,000000190,0000000,0000000,01
ART 030706,000106,TOMATE RAFF KG.          ,001,0000,001,000106,0000099,000000000,000002350,000000232,0000000,0000000,01
ART 030706,000266,GOLOSINAS GRANEL         ,001,0000,008,000266,0000600,000000000,000001270,000000762,0000000,0000000,01
ART 030706,000204,CARACOL BOVE MITJA       ,001,0000,011,000204,0000800,000000000,000000860,000000688,0000000,0000000,01
ART 030706,000690,ENVASE  GARRAFA 5L       ,001,0000,005,000690,0000055,000000002,000000000,000000110,0000000,0000000,01
ART 030706,000697,VINO BLANCO GRANEL       ,001,0000,005,000697,0000090,000000002,000000000,000000180,0000000,0000000,01
ART 030706,000454,MELOCOTON ROJO KG.       ,001,0000,002,000454,0000235,000000000,000006490,000001526,0000000,0000000,01
ART 030706,000417,UVA MOSCATEL             ,001,0000,002,000417,0000495,000000000,000000570,000000282,0000000,0000000,01
ART 030706,000104,RADICCIO UD.             ,001,0000,001,000104,0000140,000000001,000000000,000000140,0000000,0000000,01
ART 030706,001419,FRESA 0.5 KG.UD.         ,001,0000,002,001419,0000274,000000001,000000000,000000274,0000000,0000000,01
ART 030706,000501,VARIOS NO PESADOS        ,001,0000,002,000501,0000165,000000002,000000000,-000003125,0000000,0000000,01
ART 030706,000046,JUDIA PERONA KG.         ,001,0000,001,000046,0000395,000000000,000001945,000000768,0000000,0000000,01
ART 030706,000317,PEPINILLO SABOR ANCHOA   ,001,0000,003,000317,0000450,000000000,000000550,000000248,0000000,0000000,01
ART 030706,000399,OREGANO                  ,001,0000,004,000399,0000119,000000001,000000000,000000119,0000000,0000000,01
ART 030706,000696,VINO NEGRO GRANEL        ,001,0000,005,000696,0000099,000000016,000000000,000001584,0000000,0000000,01
ART 030706,000692,MOSCATEL                 ,001,0000,005,000692,0000286,000000002,000000000,000000429,0000000,0000000,01
ART 030706,000413,CIRUELA NEGRA KG.        ,001,0000,002,000413,0000225,000000000,000001070,000000241,0000000,0000000,01
ART 030706,000070,TOMATE DANIELA KG.       ,001,0000,001,000070,0000195,000000000,000014615,000002850,0000000,0000000,01
ART 030706,001718,GANCHITOS                ,001,0000,000,001718,0000096,000000002,000000000,000000192,0000000,0000000,01
ART 030706,004839,PATATA MONALIS 3 KG      ,001,0000,001,001059,0000345,000000005,000000000,000001725,0000000,0000000,01
ART 030706,000412,CIRUELA CLAUDIA          ,001,0000,002,000412,0000225,000000000,000001410,000000317,0000000,0000000,01
ART 030706,000313,ACEITUNA ARBEQUINA       ,001,0000,003,000313,0000450,000000000,000000280,000000126,0000000,0000000,01
ART 030706,000115,ROSSIÑOL SETAS KG.       ,001,0000,001,000115,0001500,000000000,000000245,000000368,0000000,0000000,01
ART 030706,000300,ACEITUNAS VARIAS         ,001,0000,000,000300,0000450,000000000,000005460,000002511,0000000,0000000,01
ART 030706,000339,ALCAPARRONES             ,001,0000,003,000339,0000950,000000000,000000680,000000646,0000000,0000000,01
ART 030706,000325,AJOS ACEITUNAS           ,001,0000,003,000325,0000450,000000000,000000350,000000158,0000000,0000000,01
ART 030706,000303,NEGRA PERLA              ,001,0000,003,000303,0000450,000000000,000000315,000000142,0000000,0000000,01
ART 030706,000051,LECHUGA REDONDA UD.      ,001,0000,001,000051,0000020,000000003,000000000,000000125,0000000,0000000,01
ART 030706,000620,LECHE PAS SEN 1L         ,001,0000,002,000620,0000115,000000002,000000000,000000230,0000000,0000000,01
ART 030706,000032,COL I FLOR UD.           ,001,0000,001,000032,0000195,000000002,000000000,000000390,0000000,0000000,01
ART 030706,000219,ARENQUE                  ,001,0000,012,000219,0000070,000000002,000000000,000000140,0000000,0000000,01
ART 030706,000896,PIÑA ALMIBAR             ,001,0000,010,000896,0000147,000000001,000000000,000000147,0000000,0000000,01
ART 030706,000302,MANZANI  NATURAL         ,001,0000,000,000302,0000450,000000000,000000420,000000189,0000000,0000000,01
ART 030706,000003,AJOS UD.                 ,001,0000,001,000003,0000099,000000001,000000000,000000099,0000000,0000000,01
ART 030706,000474,PAPAYA AVION             ,001,0000,002,000474,0000195,000000002,000000000,000000390,0000000,0000000,01
ART 030706,000489,POMELO                   ,001,0000,002,000489,0000235,000000000,000001295,000000304,0000000,0000000,01
ART 030706,000033,ENDIVIA KG.              ,001,0000,001,000033,0000245,000000000,000000270,000000066,0000000,0000000,01
ART 030706,000475,PERA BLANQUILLA          ,001,0000,002,000475,0000099,000000000,000001395,000000138,0000000,0000000,01
ART 030706,000301,ACEITUNA MANZANI  S A    ,001,0000,003,000301,0000450,000000000,000000215,000000097,0000000,0000000,01
ART 030706,000471,PERA CASTELLS            ,001,0000,002,000471,0000325,000000000,000000630,000000205,0000000,0000000,01
ART 030706,001449,MELOCOTON AMARILLO KG.   ,001,0000,002,001449,0000130,000000000,000000895,000000116,0000000,0000000,01
ART 030706,001487,PLATANO BOLSA KG.        ,001,0000,002,001487,0000235,000000000,000000705,000000166,0000000,0000000,01
ART 030706,000058,PATATA KENEBEC KG.       ,001,0000,001,000058,0000095,000000000,000020145,000001730,0000000,0000000,01
ART 030706,000050,LECHUGA LARGA UD.        ,001,0000,001,000050,0000080,000000020,000000000,000001600,0000000,0000000,01
ART 030706,000009,BERENGENA KG.            ,001,0000,001,000009,0000099,000000000,000004935,000000489,0000000,0000000,01
ART 030706,000459,MELON GALLO KG.          ,001,0000,002,000459,0000140,000000000,000022575,000003162,0000000,0000000,01
ART 030706,000440,MANZANA GOLDEN           ,001,0000,002,000440,0000140,000000000,000015260,000002137,0000000,0000000,01
ART 030706,000059,PATATA MONALISA KG.      ,001,0000,001,000059,0000140,000000000,000003435,000000480,0000000,0000000,01
ART 030706,000066,PIMIENTO ROJO KG.        ,001,0000,001,000066,0000145,000000000,000006720,000000974,0000000,0000000,01
ART 030706,000004,AJOS KG.                 ,001,0000,001,000004,0000455,000000000,000000440,000000201,0000000,0000000,01
ART 030706,000025,CEBOLLA TIERNA UD.       ,001,0000,001,000025,0000150,000000008,000000000,000001200,0000000,0000000,01
ART 030706,000062,PEPINO KG.               ,001,0000,001,000062,0000099,000000000,000005870,000000581,0000000,0000000,01
ART 030706,000435,LIMON                    ,001,0000,002,000435,0000120,000000000,000004835,000000580,0000000,0000000,01
ART 030706,000001,ACELGA KG.               ,001,0000,001,000001,0000120,000000000,000002755,000000331,0000000,0000000,01
ART 030706,000026,CHAMPIÑON GRANEL KG.     ,001,0000,001,000026,0000350,000000000,000001760,000000617,0000000,0000000,01
ART 030706,004842,MELON PERIS              ,001,0000,002,001458,0000220,000000000,000017135,000003769,0000000,0000000,01
ART 030706,000476,PERA CONFERENCE          ,001,0000,000,000476,0000290,000000000,000003020,000000877,0000000,0000000,01
ART 030706,001601,AGUA FONT VELLA 1 5L     ,001,0000,000,001601,0000065,000000003,000000000,000000195,0000000,0000000,01
ART 030706,000717,RUEDAS 100grs            ,001,0000,000,000717,0000096,000000003,000000000,000000288,0000000,0000000,01
ART 030706,000464,NECTARINA  ROJA          ,001,0000,001,000464,0000265,000000000,000005500,000001458,0000000,0000000,01
ART 030706,000457,MELON AMARILLO           ,001,0000,002,000457,0000220,000000000,000000000,000000000,0000000,0000000,01
ART 030706,000021,CEBOLLA FIGUERES KG.     ,001,0000,001,000021,0000169,000000000,000005795,000000980,0000000,0000000,01
ART 030706,000032,COL I FLOR UD.           ,001,0000,001,000032,0000250,000000003,000000000,000000750,0000000,0000000,01
ART 030706,001902,SOJA 1 2kgr              ,001,0000,000,001902,0000137,000000001,000000000,000000137,0000000,0000000,01
ART 030706,002876,FIDEO PERLA              ,001,0000,000,002876,0000084,000000001,000000000,000000084,0000000,0000000,01
ART 030706,000385,CANELA                   ,001,0000,000,000385,0000110,000000001,000000000,000000110,0000000,0000000,01
ART 030706,000465,NARANJA MARTA            ,001,0000,002,000465,0000160,000000000,000005540,000000794,0000000,0000000,01
ART 030706,000015,CALABACIN KG.            ,001,0000,001,000015,0000150,000000000,000005190,000000781,0000000,0000000,01
ART 030706,000067,PUERROS KG.              ,001,0000,001,000067,0000220,000000000,000003850,000000848,0000000,0000000,01
ART 030706,000411,CIRUELA BLANCA           ,001,0000,002,000411,0000350,000000000,000001995,000000699,0000000,0000000,01
ART 030706,000444,MANZANA ROJA EXTRA       ,001,0000,002,000444,0000210,000000000,000003860,000000811,0000000,0000000,01
ART 030706,000488,PLATANO MACHO            ,001,0000,002,000488,0000180,000000000,000003050,000000549,0000000,0000000,01
ART 030706,000278,CHUPACHUPS               ,001,0000,000,000278,0000005,000000003,000000000,000000015,0000000,0000000,01
ART 030706,000048,LECHUGA ICEBERG UD.      ,001,0000,001,000048,0000040,000000005,000000000,000000680,0000000,0000000,01
ART 030706,000483,PIÑA DEL MONTE KG.       ,001,0000,002,000483,0000166,000000000,000006715,000001115,0000000,0000000,01
ART 030706,000087,SETA GIRGOLA GRANEL      ,001,0000,000,000087,0000650,000000000,000000185,000000120,0000000,0000000,01
ART 030706,000047,COGOLLO UD.              ,001,0000,001,000047,0000175,000000006,000000000,000001050,0000000,0000000,01
ART 030706,000003,AJOS UD.                 ,001,0000,001,000003,0000099,000000003,000000000,000000297,0000000,0000000,01
ART 030706,003389,PIMIENTA NEGRA DANI      ,001,0000,000,003389,0000113,000000001,000000000,000000113,0000000,0000000,01
ART 030706,000078,TOMATE PERA KG.          ,001,0000,001,000078,0000140,000000000,000004670,000000655,0000000,0000000,01
ART 030706,000456,MELON BRUÑO              ,001,0000,002,000456,0000195,000000000,000000005,000000001,0000000,0000000,01
ART 030706,000458,MELON BRUÑO              ,001,0000,002,000458,0000255,000000000,000016815,000004288,0000000,0000000,01
ART 030706,000431,KIWI ZESPRI              ,001,0000,002,000431,0000375,000000000,000002570,000000964,0000000,0000000,01
ART 030706,000709,COCTEL 100 G             ,001,0000,000,000709,0000096,000000001,000000000,000000096,0000000,0000000,01
ART 030706,000036,ESPARRAGOS VERDES UD.    ,001,0000,001,000036,0000340,000000004,000000000,000001360,0000000,0000000,01
ART 030706,000080,LECHUGA TROCADERO UD.    ,001,0000,001,000080,0000120,000000001,000000000,000000120,0000000,0000000,01
ART 030706,000106,TOMATE RAFF              ,001,0000,001,000106,0000445,000000000,000000355,000000158,0000000,0000000,01
ART 030706,000219,ARENQUE                  ,001,0000,000,000219,0000070,000000001,000000000,000000070,0000000,0000000,01
ART 030706,000004,AJOS KG.                 ,001,0000,001,000004,0000455,000000000,000000645,000000293,0000000,0000000,01
ART 030706,004845,AGUACATE UD.             ,001,0000,002,001002,0000125,000000002,000000000,000000250,0000000,0000000,01
ART 030706,000037,ESPINACA MANOJO UD.      ,001,0000,001,000037,0000099,000000002,000000000,000000198,0000000,0000000,01
ART 030706,000713,TOMATE DESHIDRATADO      ,001,0000,000,000713,0000990,000000000,000000090,000000089,0000000,0000000,01
ART 030706,000266,GOLOSINAS GRANEL         ,001,0000,000,000266,0000600,000000000,000000395,000000237,0000000,0000000,01
ART 030706,000634,ZUMO P M I PRE 0 2L      ,001,0000,002,000634,0000095,000000001,000000000,000000095,0000000,0000000,01
ART 030706,000438,MANZANA GALA             ,001,0000,002,000438,0000240,000000000,000000460,000000110,0000000,0000000,01
ART 030706,002607,COCA COLA 0 33L          ,001,0000,000,002607,0000054,000000003,000000000,000000162,0000000,0000000,01
ART 030706,000409,CEREZAS                  ,001,0000,002,000409,0000395,000000000,000001230,000000486,0000000,0000000,01
ART 030706,000277,HUEVOS KINDER            ,001,0000,000,000277,0000100,000000003,000000000,000000300,0000000,0000000,01
ART 030706,001916,PICADAS                  ,001,0000,000,001916,0000040,000000001,000000000,000000040,0000000,0000000,01
ART 030706,000214,BACALAO DESMIGADO        ,001,0000,000,000214,0001640,000000000,000000375,000000615,0000000,0000000,01
ART 030706,004841,TOMATE CHERRY KG.        ,001,0000,001,001075,0000395,000000000,000000305,000000120,0000000,0000000,01
ART 030706,000844,VINAGRE NEGRO            ,001,0000,005,000844,0000095,000000001,000000000,000000095,0000000,0000000,01
ART 030706,000212,HUEVOS 1/2 DOCENA        ,001,0000,000,000212,0000079,000000004,000000000,000000316,0000000,0000000,01
ART 030706,000269,MENTOS,GOLIA,HAPPYDENT   ,001,0000,000,000269,0000060,000000001,000000000,000000060,0000000,0000000,01
ART 030706,000602,AGUA PASC  5L            ,001,0000,002,000602,0000099,000000001,000000000,000000099,0000000,0000000,01
ART 030706,000440,MANZANA GOLDEN           ,001,0000,002,000440,0000140,000000000,000009060,000001269,0000000,0000000,01
ART 030706,000466,NARANJA ZUMO             ,001,0000,002,000466,0000120,000000000,000001050,000000126,0000000,0000000,01
ART 030706,000707,PATATA CASERA 170grs     ,001,0000,000,000702,0000189,000000001,000000000,000000189,0000000,0000000,01
ART 030706,003801,JUDIA  HOSTAL            ,001,0000,000,003801,0000049,000000001,000000000,000000049,0000000,0000000,01
ART 030706,000075,TOMATE CHERRY UD.        ,001,0000,001,000075,0000110,000000005,000000000,000000550,0000000,0000000,01
ART 030706,000069,REMOLACHA COCIDA UD.     ,001,0000,001,000069,0000099,000000001,000000000,000000099,0000000,0000000,01
ART 030706,000101,PATATA PARMETINA         ,001,0000,001,000101,0000130,000000000,000001300,000000169,0000000,0000000,01
ART 030706,000441,MANZANA GRAND SMITH      ,001,0000,002,000441,0000180,000000000,000000350,000000063,0000000,0000000,01
ART 030706,000009,BERENGENA KG.            ,001,0000,001,000009,0000150,000000000,000001385,000000208,0000000,0000000,01
ART 030706,000686,VINO JOVEN               ,001,0000,000,000686,0000150,000000001,000000000,000000150,0000000,0000000,01
ART 030706,000463,NECTARINA BLANCA         ,001,0000,001,000463,0000265,000000000,000001130,000000299,0000000,0000000,01
ART 030706,000499,YUCA                     ,001,0000,002,000499,0000155,000000000,000000420,000000065,0000000,0000000,01
ART 030706,000279,TRIDENT SPEARMINT        ,001,0000,000,000279,0000060,000000002,000000000,000000120,0000000,0000000,01
ART 030706,000223,CHORIZO EXTRA            ,001,0000,000,000223,0000419,000000001,000000000,000000419,0000000,0000000,01
ART 030706,002816,BERBERE  NOLY            ,001,0000,000,002816,0000261,000000001,000000000,000000261,0000000,0000000,01
ART 030706,000207,REGINA                   ,001,0000,000,000207,0000750,000000000,000001285,000000964,0000000,0000000,01
ART 030706,000221,SECALLONA EXTRA          ,001,0000,000,000221,0000279,000000001,000000000,000000279,0000000,0000000,01
ART 030706,000008,APIO UD.                 ,001,0000,001,000008,0000120,000000001,000000000,000000120,0000000,0000000,01
ART 030706,000028,CHIRIVIA KG.             ,001,0000,001,000028,0000250,000000000,000000215,000000054,0000000,0000000,01
ART 030706,000056,NABOS KG.                ,001,0000,001,000056,0000250,000000000,000000810,000000203,0000000,0000000,01
ART 030706,001907,FRIJOLE BLANCO 1 2kg     ,001,0000,000,001907,0000139,000000001,000000000,000000139,0000000,0000000,01
ART 030706,000607,COCA COLA 2L             ,001,0000,002,000607,0000187,000000001,000000000,000000187,0000000,0000000,01
ART 030706,002737,COCTEL S CASCARA 200gr   ,001,0000,000,002737,0000100,000000001,000000000,000000100,0000000,0000000,01
ART 030706,000860,SOJA                     ,001,0000,000,000860,0000141,000000001,000000000,000000141,0000000,0000000,01
ART 030706,000000,Varios...                ,001,0000,000,000000,0000096,000000002,000000000,000000192,0000000,0000000,01
ART 030706,000719,AROS MAIZ 100grs         ,001,0000,000,000719,0000096,000000001,000000000,000000096,0000000,0000000,01
ART 030706,000680,PAN MOLDE DULCESOL       ,001,0000,000,000680,0000140,000000002,000000000,000000280,0000000,0000000,01
ART 030706,000011,BERROS UD.               ,001,0000,001,000011,0000240,000000001,000000000,000000240,0000000,0000000,01
ART 030706,004833,MELOCOTON AMARILLO 1ª    ,001,0000,002,001449,0000130,000000000,000002775,000000361,0000000,0000000,01
ART 030706,000033,ENDIVIA KG.              ,001,0000,001,000033,0000320,000000000,000000180,000000058,0000000,0000000,01
ART 030706,001487,PLATANO BOLSA            ,001,0000,000,001487,0000235,000000000,000003085,000000725,0000000,0000000,01
ART 030706,001419,FRESA 0.5 KG.UD.         ,001,0000,002,001419,0000250,000000001,000000000,000000250,0000000,0000000,01
ART 030706,000701,PIMIENTO PADRON          ,001,0000,001,000083,0000195,000000001,000000000,000000195,0000000,0000000,01
ART 030706,000620,LECHE PAS SEN 1L         ,001,0000,002,000620,0000115,000000001,000000000,000000115,0000000,0000000,01
ART 030706,000072,TOMATE VERDE KG.         ,001,0000,001,000072,0000165,000000000,000011870,000001700,0000000,0000000,01
ART 030706,002458,MELON ESTUDIANTE KG.     ,001,0000,002,002458,0000160,000000000,000002995,000000479,0000000,0000000,01
ART 030706,000050,LECHUGA LARGA UD.        ,001,0000,001,000050,0000080,000000014,000000000,000001000,0000000,0000000,01
ART 030706,000001,ACELGA KG.               ,001,0000,001,000001,0000120,000000000,000001255,000000151,0000000,0000000,01
ART 030706,000501,VARIOS NO PESADOS        ,001,0000,005,000501,0000026,000000002,000000000,-000003900,0000000,0000000,01
ART 030706,000488,PLATANO MACHO            ,001,0000,002,000488,0000180,000000000,000003115,000000561,0000000,0000000,01
ART 030706,000300,ACEITUNAS VARIAS         ,001,0000,000,000300,0000450,000000000,000004285,000002316,0000000,0000000,01
ART 030706,000465,NARANJA MARTA            ,001,0000,002,000465,0000160,000000000,000011555,000001848,0000000,0000000,01
ART 030706,000401,ALBARICOQUE KG.          ,001,0000,002,000401,0000225,000000000,000010515,000002108,0000000,0000000,01
ART 030706,000476,PERA CONFERENCE          ,001,0000,000,000476,0000290,000000000,000005285,000001534,0000000,0000000,01
ART 030706,002697,VINO BLANCO 2L           ,001,0000,000,002697,0000180,000000001,000000000,000000180,0000000,0000000,01
ART 030706,000081,ZANAHORIA KG.            ,001,0000,001,000081,0000099,000000000,000004425,000000438,0000000,0000000,01
ART 030706,000046,JUDIA PERONA KG.         ,001,0000,001,000046,0000490,000000000,000006105,000002567,0000000,0000000,01
ART 030706,000440,MANZANA GOLDEN           ,001,0000,002,000440,0000140,000000000,000006390,000000895,0000000,0000000,01
ART 030706,000024,CEBOLLA SECA KG.         ,001,0000,001,000024,0000080,000000000,000010290,000000824,0000000,0000000,01
ART 030706,000214,BACALAO DESMIGADO        ,001,0000,012,000214,0001640,000000000,000000550,000000902,0000000,0000000,01
ART 030706,000267,REPOSTERIA BOLSA         ,001,0000,006,000267,0000276,000000007,000000000,000000943,0000000,0000000,01
ART 030706,000268,REPOSTERIA GRA           ,001,0000,006,000268,0000615,000000000,000000535,000000294,0000000,0000000,01
ART 030706,000202,CARACOL BOVE SELEC       ,001,0000,011,000202,0001150,000000000,000001040,000001196,0000000,0000000,01
ART 030706,000464,NECTARINA  ROJA KG.      ,001,0000,002,000464,0000165,000000000,000011105,000001832,0000000,0000000,01
ART 030706,003491,SANDIA GALLO POLEN KG.   ,001,0000,002,003491,0000095,000000000,000045140,000004287,0000000,0000000,01
ART 030706,000024,CEBOLLA SECA KG.         ,001,0000,001,000024,0000080,000000000,000002435,000000195,0000000,0000000,01
ART 030706,000079,TOMATE RAMA KG.          ,001,0000,001,000079,0000130,000000000,000011675,000001625,0000000,0000000,01
ART 030706,000076,TOMATE MADURO KG.        ,001,0000,001,000076,0000099,000000000,000011700,000001157,0000000,0000000,01
ART 030706,000021,CEBOLLA FIGUERES KG.     ,001,0000,001,000021,0000169,000000000,000003770,000000637,0000000,0000000,01
ART 030706,000068,RABANOS BOLSA UD.        ,001,0000,001,000068,0000080,000000001,000000000,000000080,0000000,0000000,01
ART 030706,002697,VINO BLANCO 2L           ,001,0000,005,002697,0000180,000000001,000000000,000000180,0000000,0000000,01
ART 030706,000458,MELON BRUÑO              ,001,0000,002,000458,0000255,000000000,000002865,000000731,0000000,0000000,01
ART 030706,000500,VARIOS PESADOS           ,001,0000,002,000500,0000895,000000000,000000090,000000081,0000000,0000000,01
ART 030706,000221,SECALLONA EXTRA          ,001,0000,000,000221,0000295,000000002,000000000,000000590,0000000,0000000,01
