50008025010000000000100750W0000PEZ ESPADA FILETE ME     0000002
50008026010000000000100299U0000BOQUERONES S/C Y S/E     0000002
50008028010000000000100139U0000JUDIAS VERDES CONG 1     0000002
50008029010000000000100218U0000MENESTRA CONGELADA       0000002
50008030010000000000100188W0000COLIFLOR CONGELADA       0000002
50008031010000000000100999W0000LOMOS MERLUZA CON PI     0000002
50008032010000000000100140U0000ENSALADILLAS             0000002
50008033010000000000100185U0000ESPINACAS 1KG            0000002
50008034010000000000100110U0000PALITOS DE MAR-VARIT     0000002
50008035010000000000100699U0000RABAS EMPANADAS          0000002
50008036010000000000100299U0000EMPANADILLAS             0000002
50008038010000000000100499U0000TIRAS DE CHOCO           0000002
50008039010000000000100499U0000ANILLAS DE CALAMAR       0000002
50008040010000000000100499U0000TUBO CALAMAR ILLEX I     0000002
50008044010000000000100449U0000CODORNICES CONG  6 U     0000002
50008045010000000000100119U0000CANELONES GRATINADOS     0000002
50008046010000000000100119U0000LASAÑA GRATINADA         0000002
50008047010000000000100749W0000PREPARADO SOPA DE MA     0000002
50008048010000000000100399U0000NUGGET DE POLLO CONG     0000002
50008049010000000000100850W0000SALPICON DE MARISCO      0000002
50008067010000000000100790W0000ENSALADILLA CANGREJO     0000002
50008068010000000000100850W0000SALPICON DE MARISCO      0000002
50008071010000000000100449U0000LAGRIMITAS POLLO BOL     0000002
50008072010000000000100399U0000MINI SAN JACOBO BAND     0000002
50008073010000000000100449U0000PUNTILLITA  IQF          0000002
50008074010000000000100349U0000PALITO DE MERLUZA 1K     0000002
50008076010000000000100849U0000CHIPIRONES GRANDES (     0000002
50008077010000000000100649U0000GAMBA PELADA 70/100      0000002
50008078010000000000100699U0000GAMBA PELADA 50/70       0000002
50008079010000000000100295U0000MINI CROQUETA JAMON      0000002
50008080010000000000100850W0000ENSALADA DE MARISCO(     0000002
50008081010000000000100199U0000MINI EMPANADILLA 8X5     0000002
50008083010000000000100499U0000FILETE DE LIMANDA 3/     0000002
50008086010000000000100899U0000SEPIA 13/20 BOLSA        0000002
50008088010000000000100399U0000FILETE LENGUADO (HAL     0000002
50008092010000000000100699U0000MERLUZA MEDALLON ROD     0000002
50008093010000000000100699W0000FILETE MERLUZA 6/8 E     0000002
50008094010000000000100600W0000VENTRESCA DE BACALAO     0000002
50008095010000000000100449W0000CAELLA TAQUITO           0000002
50008097010000000000100799U0000GAMBA PELADA 10/30       0000002
50008098010000000000100450U0000MUSLITOS DE MAR KG       0000002
50008101010000000000101199U0000GAMBA CAST COCI NIGE     0000002
50008102010000000000100850W0000MEJILLON CARNE G 80/     0000002
50008104010000000000100399U0000SAN JACOBO 1KG           0000002
50008105010000000000100230U0000PALITO DE MERLUZA 50     0000002
50008108010000000000100699W0000SALMON SALAR RODAJA      0000002
50008116010000000000100349U0000TRONQUITO MERLUZA BO     0000002
50008117010000000000100399U0000CAPRICHO CALAMAR         0000002
50008118010000000000100699W0000FILETE BACALAO           0000002
50008119010000000000100349W0000RODAJA DE CAZON          0000002
50008120010000000000100095U0000PALITO DE SURIMI-VAR     0000002
50008121010000000000100149U0000MUSLITO DE MAR 250G      0000002
50008123010000000000100299U0000MINI EMPANADILLA 1K      0000002
50008124010000000000100299U0000VARITAS DE MERLUZA       0000002
50008125010000000000100299U0000ARROZ 3DELICIAS          0000002
50008126010000000000100399U0000MINIFLAMENQUITOS         0000002
50008131010000000000100299W0000SARDINILLA PETINGA K     0000002
50008141010000000000100450U0000BOCADITOS DE CHOCO       0000002
50008146010000000000100799W0000REJOS                    0000002
50008148010000000000100399U0000FILETE DE HALIBUT        0000002
50008168010000000000100499U0000PREPARADO PAELLA BOL     0000002
50008200010000000000100149U0000PESCADITO                0000002
50008201010000000000100449U0000CALAMAR TROCEADO         0000002
50008202010000000000100000U0000LOMOS DE HALIBUT         0000002
50008220010000000000100891U0000SALMON POSTA             0000002
50008221010000000000100000U0000JUDIAS PLANAS 1KG        0000002
50008222010000000000100499W0000REVUELTO CHAM/ESP/GA     0000002
50008223010000000000100149U0000PATATA BRAVA ECOFROS     0000002
